Feature,Importance
Bit_1601,0.00019917318
Bit_1421,0.00019737869
Bit_73,0.00019649186
Bit_1977,0.00019523936
Bit_1269,0.00019489926
Bit_1640,0.00019412332
Bit_784,0.00019402022
Bit_1678,0.00019364207
Bit_1043,0.00019283494
Bit_913,0.0001928234
Bit_50,0.0001928137
Bit_1621,0.00019224484
Bit_1377,0.00019106845
Bit_1694,0.00019099645
Bit_1863,0.0001898377
Bit_1382,0.00018979827
Bit_1824,0.00018932439
Bit_2039,0.00018892826
Bit_865,0.0001886715
Bit_1944,0.0001886661
Bit_554,0.00018767813
Bit_1805,0.0001873866
Bit_682,0.00018696806
Bit_1438,0.00018675285
Bit_1316,0.00018647718
Bit_1910,0.00018623154
Bit_1264,0.000186203
Bit_1685,0.00018579762
Bit_1434,0.00018577132
Bit_7,0.00018568867
Bit_1862,0.0001841992
Bit_833,0.0001841963
Bit_39,0.00018411044
Bit_87,0.00018375361
Bit_201,0.00018333104
Bit_355,0.00018274687
Bit_1399,0.0001825435
Bit_657,0.00018248368
Bit_824,0.00018216454
Bit_466,0.00018146023
Bit_1572,0.000181419
Bit_596,0.00018089653
Bit_313,0.00018019522
Bit_365,0.00018013196
Bit_1592,0.00017948
Bit_1724,0.00017879183
Bit_230,0.0001785147
Bit_813,0.0001779522
Bit_629,0.00017723854
Bit_664,0.00017716545
Bit_859,0.0001771472
Bit_1119,0.00017708419
Bit_895,0.00017706075
Bit_427,0.00017700407
Bit_610,0.00017651315
Bit_1570,0.00017615747
Bit_1466,0.00017607777
Bit_1074,0.00017570634
Bit_1244,0.00017542984
Bit_910,0.00017486559
Bit_1520,0.00017454766
Bit_1345,0.00017435539
Bit_706,0.00017363558
Bit_1599,0.00017345812
Bit_1188,0.00017340505
Bit_1455,0.00017217716
Bit_1481,0.00017208114
Bit_1460,0.00017147127
Bit_993,0.00017145007
Bit_1317,0.00017095996
Bit_1976,0.0001708335
Bit_1507,0.00017046578
Bit_2012,0.00017025838
Bit_1084,0.00017024808
Bit_1413,0.00017019785
Bit_1729,0.00017000591
Bit_1679,0.00016891348
Bit_1297,0.00016857905
Bit_1588,0.0001678668
Bit_48,0.00016756836
Bit_1332,0.00016752492
Bit_1358,0.00016746084
Bit_1302,0.00016734944
Bit_1187,0.00016647798
Bit_1873,0.00016585023
Bit_424,0.00016581923
Bit_645,0.00016520034
Bit_762,0.0001651638
Bit_1301,0.0001651618
Bit_1184,0.00016408868
Bit_849,0.00016364688
Bit_966,0.00016312434
Bit_1086,0.00016292131
Bit_1190,0.00016288963
Bit_975,0.00016244366
Bit_1773,0.00016228227
Bit_78,0.00016165452
Bit_1646,0.00016162917
Bit_1543,0.00016121948
Bit_1858,0.00016098628
Bit_1875,0.0001598273
Bit_884,0.00015819859
Bit_151,0.00015811918
Bit_1609,0.00015801683
Bit_1867,0.00015796577
Bit_1768,0.00015780478
Bit_959,0.00015684964
Bit_577,0.0001564294
Bit_2042,0.00015544893
Bit_665,0.00015526392
Bit_1347,0.00015504648
Bit_223,0.00015483015
Bit_1677,0.00015477919
Bit_1062,0.00015459163
Bit_182,0.00015443742
Bit_437,0.00015312362
Bit_1788,0.0001528959
Bit_1033,0.000152858
Bit_1383,0.00015227703
Bit_563,0.00015135735
Bit_955,0.000150835
Bit_886,0.0001493328
Bit_558,0.00014923778
Bit_505,0.0001483009
Bit_1751,0.0001475508
Bit_214,0.00014748116
Bit_661,0.00014709175
Bit_812,0.00014699828
Bit_1515,0.00014693972
Bit_1689,0.00014625561
Bit_1502,0.00014620826
Bit_220,0.00014580539
Bit_1118,0.00014545796
Bit_1113,0.00014538385
Bit_1986,0.00014526951
Bit_1169,0.0001451495
Bit_2005,0.0001449179
Bit_1852,0.00014423911
Bit_968,0.00014419116
Bit_1726,0.00014330182
Bit_1082,0.00014324774
Bit_1149,0.00014311999
Bit_1744,0.00014274001
Bit_1575,0.00014225823
Bit_1006,0.00014128875
Bit_125,0.00014116692
Bit_492,0.00014103805
Bit_491,0.00014003248
Bit_2024,0.0001398295
Bit_348,0.00013888984
Bit_1092,0.00013839912
Bit_628,0.00013789239
Bit_1403,0.00013725935
Bit_931,0.00013711413
Bit_64,0.0001370774
Bit_2047,0.00013577867
Bit_1771,0.00013505429
Bit_594,0.00013501919
Bit_409,0.00013468986
Bit_1514,0.00013376742
Bit_1667,0.00013369377
Bit_391,0.00013347344
Bit_20,0.00013226192
Bit_1005,0.00013179498
Bit_666,0.00013128959
Bit_1561,0.00013106666
Bit_489,0.00013033663
Bit_1498,0.00012957233
Bit_398,0.00012896294
Bit_1626,0.00012836783
Bit_1983,0.00012641275
Bit_625,0.00012610602
Bit_485,0.0001259211
Bit_1283,0.00012476179
Bit_1370,0.00012454666
Bit_789,0.00012447673
Bit_800,0.00012442245
Bit_1623,0.00012393703
Bit_1800,0.00012338797
Bit_1527,0.0001227874
Bit_1995,0.00012276463
Bit_1200,0.00012196649
Bit_1167,0.00012154229
Bit_1105,0.00012143704
Bit_385,0.000121252124
Bit_803,0.00012118805
Bit_386,0.00011959542
Bit_536,0.00011810832
Bit_1144,0.00011809541
Bit_820,0.000117406096
Bit_569,0.000116463154
Bit_344,0.000116288415
Bit_891,0.000115596085
Bit_1252,0.00011528536
Bit_780,0.000114719514
Bit_1216,0.000114580085
Bit_626,0.00011448444
Bit_1844,0.00011436886
Bit_999,0.000113971604
Bit_1842,0.0001138404
Bit_1856,0.00011327136
Bit_1484,0.000112694506
Bit_357,0.00011225356
Bit_737,0.000111352274
Bit_818,0.0001083708
Bit_1305,0.00010730276
Bit_580,0.00010699789
Bit_599,0.0001067031
Bit_273,0.000106612475
Bit_777,0.00010648429
Bit_582,0.00010603337
Bit_1756,0.00010592315
Bit_729,0.00010479549
Bit_431,0.00010451846
Bit_1459,0.000103918464
Bit_1735,0.00010365465
Bit_1521,0.000102811195
Bit_1918,0.00010242041
Bit_660,0.00010068497
Bit_239,9.992585e-05
Bit_157,9.955459e-05
Bit_1280,9.934758e-05
Bit_1038,9.859954e-05
Bit_1872,9.8485645e-05
Bit_1426,9.830659e-05
Bit_673,9.631488e-05
Bit_1463,9.534076e-05
Bit_844,9.4581905e-05
Bit_576,9.440261e-05
Bit_1742,9.19548e-05
Bit_1777,9.1693895e-05
Bit_440,9.104168e-05
Bit_901,9.03282e-05
Bit_1779,0.0
Bit_1780,0.0
Bit_1782,0.0
Bit_1752,0.0
Bit_204,0.0
Bit_236,0.0
Bit_238,0.0
Bit_1802,0.0
Bit_1720,0.0
Bit_244,0.0
Bit_217,0.0
Bit_1628,0.0
Bit_1627,0.0
Bit_1830,0.0
Bit_1757,0.0
Bit_1758,0.0
Bit_1763,0.0
Bit_1764,0.0
Bit_1829,0.0
Bit_240,0.0
Bit_271,0.0
Bit_209,0.0
Bit_1635,0.0
Bit_274,0.0
Bit_254,0.0
Bit_256,0.0
Bit_258,0.0
Bit_260,0.0
Bit_1633,0.0
Bit_1767,0.0
Bit_262,0.0
Bit_263,0.0
Bit_232,0.0
Bit_1739,0.0
Bit_1740,0.0
Bit_1741,0.0
Bit_1632,0.0
Bit_1743,0.0
Bit_1746,0.0
Bit_1748,0.0
Bit_261,0.0
Bit_1784,0.0
Bit_1785,0.0
Bit_1786,0.0
Bit_221,0.0
Bit_224,0.0
Bit_225,0.0
Bit_228,0.0
Bit_1821,0.0
Bit_358,0.0
Bit_805,0.0
Bit_200,0.0
Bit_1787,0.0
Bit_1789,0.0
Bit_1792,0.0
Bit_1794,0.0
Bit_356,0.0
Bit_1796,0.0
Bit_1797,0.0
Bit_1798,0.0
Bit_1819,0.0
Bit_229,0.0
Bit_312,0.0
Bit_776,0.0
Bit_342,0.0
Bit_340,0.0
Bit_1826,0.0
Bit_799,0.0
Bit_778,0.0
Bit_339,0.0
Bit_989,0.0
Bit_336,0.0
Bit_992,0.0
Bit_995,0.0
Bit_998,0.0
Bit_338,0.0
Bit_969,0.0
Bit_1822,0.0
Bit_1772,0.0
Bit_1774,0.0
Bit_337,0.0
Bit_1776,0.0
Bit_990,0.0
Bit_1699,0.0
Bit_1703,0.0
Bit_1642,0.0
Bit_1641,0.0
Bit_1672,0.0
Bit_1674,0.0
Bit_306,0.0
Bit_307,0.0
Bit_308,0.0
Bit_311,0.0
Bit_210,0.0
Bit_1676,0.0
Bit_1669,0.0
Bit_1668,0.0
Bit_1680,0.0
Bit_1682,0.0
Bit_1687,0.0
Bit_1664,0.0
Bit_1656,0.0
Bit_1662,0.0
Bit_285,0.0
Bit_287,0.0
Bit_1675,0.0
Bit_1651,0.0
Bit_1625,0.0
Bit_331,0.0
Bit_332,0.0
Bit_315,0.0
Bit_316,0.0
Bit_1036,0.0
Bit_1037,0.0
Bit_1650,0.0
Bit_1644,0.0
Bit_1041,0.0
Bit_1698,0.0
Bit_1016,0.0
Bit_1018,0.0
Bit_763,0.0
Bit_764,0.0
Bit_765,0.0
Bit_768,0.0
Bit_770,0.0
Bit_321,0.0
Bit_324,0.0
Bit_1643,0.0
Bit_265,0.0
Bit_1044,0.0
Bit_1610,0.0
Bit_1608,0.0
Bit_1707,0.0
Bit_1710,0.0
Bit_211,0.0
Bit_1711,0.0
Bit_1713,0.0
Bit_1716,0.0
Bit_1719,0.0
Bit_1690,0.0
Bit_1636,0.0
Bit_290,0.0
Bit_268,0.0
Bit_270,0.0
Bit_761,0.0
Bit_1007,0.0
Bit_1010,0.0
Bit_1011,0.0
Bit_1014,0.0
Bit_1015,0.0
Bit_985,0.0
Bit_986,0.0
Bit_796,0.0
Bit_267,0.0
Bit_773,0.0
Bit_746,0.0
Bit_298,0.0
Bit_296,0.0
Bit_1020,0.0
Bit_1021,0.0
Bit_1023,0.0
Bit_1026,0.0
Bit_1029,0.0
Bit_1030,0.0
Bit_1002,0.0
Bit_1732,0.0
Bit_782,0.0
Bit_785,0.0
Bit_264,0.0
Bit_275,0.0
Bit_279,0.0
Bit_250,0.0
Bit_1723,0.0
Bit_1727,0.0
Bit_1728,0.0
Bit_347,0.0
Bit_1731,0.0
Bit_326,0.0
Bit_111,0.0
Bit_112,0.0
Bit_113,0.0
Bit_1947,0.0
Bit_1949,0.0
Bit_1952,0.0
Bit_1953,0.0
Bit_1955,0.0
Bit_1958,0.0
Bit_1929,0.0
Bit_1930,0.0
Bit_954,0.0
Bit_124,0.0
Bit_842,0.0
Bit_907,0.0
Bit_908,0.0
Bit_912,0.0
Bit_914,0.0
Bit_917,0.0
Bit_919,0.0
Bit_889,0.0
Bit_890,0.0
Bit_72,0.0
Bit_1963,0.0
Bit_123,0.0
Bit_1925,0.0
Bit_1927,0.0
Bit_1896,0.0
Bit_150,0.0
Bit_120,0.0
Bit_156,0.0
Bit_126,0.0
Bit_127,0.0
Bit_851,0.0
Bit_855,0.0
Bit_923,0.0
Bit_1945,0.0
Bit_925,0.0
Bit_927,0.0
Bit_928,0.0
Bit_934,0.0
Bit_904,0.0
Bit_128,0.0
Bit_129,0.0
Bit_132,0.0
Bit_134,0.0
Bit_1931,0.0
Bit_1969,0.0
Bit_1974,0.0
Bit_924,0.0
Bit_24,0.0
Bit_2013,0.0
Bit_2014,0.0
Bit_2015,0.0
Bit_2019,0.0
Bit_2020,0.0
Bit_2023,0.0
Bit_1994,0.0
Bit_2002,0.0
Bit_2036,0.0
Bit_44,0.0
Bit_1965,0.0
Bit_47,0.0
Bit_49,0.0
Bit_12,0.0
Bit_15,0.0
Bit_17,0.0
Bit_18,0.0
Bit_19,0.0
Bit_21,0.0
Bit_22,0.0
Bit_23,0.0
Bit_2029,0.0
Bit_2030,0.0
Bit_46,0.0
Bit_1966,0.0
Bit_1967,0.0
Bit_1968,0.0
Bit_2003,0.0
Bit_2006,0.0
Bit_75,0.0
Bit_77,0.0
Bit_82,0.0
Bit_1979,0.0
Bit_1981,0.0
Bit_1987,0.0
Bit_1990,0.0
Bit_55,0.0
Bit_91,0.0
Bit_98,0.0
Bit_101,0.0
Bit_868,0.0
Bit_871,0.0
Bit_840,0.0
Bit_0,0.0
Bit_3,0.0
Bit_10,0.0
Bit_6,0.0
Bit_51,0.0
Bit_53,0.0
Bit_1962,0.0
Bit_1836,0.0
Bit_1837,0.0
Bit_1841,0.0
Bit_1843,0.0
Bit_1845,0.0
Bit_189,0.0
Bit_956,0.0
Bit_957,0.0
Bit_958,0.0
Bit_962,0.0
Bit_964,0.0
Bit_1916,0.0
Bit_938,0.0
Bit_827,0.0
Bit_829,0.0
Bit_830,0.0
Bit_834,0.0
Bit_1877,0.0
Bit_1878,0.0
Bit_1848,0.0
Bit_1850,0.0
Bit_1893,0.0
Bit_1894,0.0
Bit_1865,0.0
Bit_936,0.0
Bit_212,0.0
Bit_185,0.0
Bit_1806,0.0
Bit_1807,0.0
Bit_1813,0.0
Bit_194,0.0
Bit_195,0.0
Bit_199,0.0
Bit_971,0.0
Bit_982,0.0
Bit_953,0.0
Bit_353,0.0
Bit_1835,0.0
Bit_817,0.0
Bit_819,0.0
Bit_822,0.0
Bit_792,0.0
Bit_168,0.0
Bit_169,0.0
Bit_1851,0.0
Bit_1857,0.0
Bit_1859,0.0
Bit_1860,0.0
Bit_1861,0.0
Bit_1834,0.0
Bit_814,0.0
Bit_1890,0.0
Bit_1891,0.0
Bit_839,0.0
Bit_808,0.0
Bit_939,0.0
Bit_946,0.0
Bit_948,0.0
Bit_951,0.0
Bit_920,0.0
Bit_921,0.0
Bit_846,0.0
Bit_171,0.0
Bit_158,0.0
Bit_161,0.0
Bit_163,0.0
Bit_166,0.0
Bit_136,0.0
Bit_1933,0.0
Bit_1935,0.0
Bit_1936,0.0
Bit_1938,0.0
Bit_1940,0.0
Bit_1913,0.0
Bit_1914,0.0
Bit_847,0.0
Bit_175,0.0
Bit_176,0.0
Bit_177,0.0
Bit_178,0.0
Bit_179,0.0
Bit_181,0.0
Bit_183,0.0
Bit_153,0.0
Bit_154,0.0
Bit_1868,0.0
Bit_1869,0.0
Bit_1870,0.0
Bit_1889,0.0
Bit_1901,0.0
Bit_1902,0.0
Bit_1903,0.0
Bit_1904,0.0
Bit_1906,0.0
Bit_1907,0.0
Bit_1880,0.0
Bit_1881,0.0
Bit_1882,0.0
Bit_1883,0.0
Bit_1885,0.0
Bit_1886,0.0
Bit_137,0.0
Bit_540,0.0
Bit_541,0.0
Bit_542,0.0
Bit_544,0.0
Bit_546,0.0
Bit_549,0.0
Bit_550,0.0
Bit_1323,0.0
Bit_1359,0.0
Bit_1361,0.0
Bit_1363,0.0
Bit_363,0.0
Bit_1336,0.0
Bit_1337,0.0
Bit_1338,0.0
Bit_524,0.0
Bit_527,0.0
Bit_530,0.0
Bit_531,0.0
Bit_534,0.0
Bit_506,0.0
Bit_1339,0.0
Bit_1340,0.0
Bit_1341,0.0
Bit_1367,0.0
Bit_1293,0.0
Bit_1300,0.0
Bit_1330,0.0
Bit_1331,0.0
Bit_1333,0.0
Bit_1335,0.0
Bit_1304,0.0
Bit_1306,0.0
Bit_1310,0.0
Bit_1311,0.0
Bit_1315,0.0
Bit_539,0.0
Bit_1288,0.0
Bit_1289,0.0
Bit_1290,0.0
Bit_560,0.0
Bit_565,0.0
Bit_1342,0.0
Bit_1343,0.0
Bit_1344,0.0
Bit_1346,0.0
Bit_1348,0.0
Bit_1320,0.0
Bit_1321,0.0
Bit_1319,0.0
Bit_1375,0.0
Bit_1376,0.0
Bit_1378,0.0
Bit_1380,0.0
Bit_499,0.0
Bit_503,0.0
Bit_1146,0.0
Bit_1151,0.0
Bit_1159,0.0
Bit_1129,0.0
Bit_668,0.0
Bit_1381,0.0
Bit_670,0.0
Bit_683,0.0
Bit_685,0.0
Bit_1388,0.0
Bit_1390,0.0
Bit_1392,0.0
Bit_1395,0.0
Bit_1132,0.0
Bit_1133,0.0
Bit_1134,0.0
Bit_1135,0.0
Bit_1137,0.0
Bit_669,0.0
Bit_1354,0.0
Bit_1355,0.0
Bit_658,0.0
Bit_659,0.0
Bit_662,0.0
Bit_663,0.0
Bit_633,0.0
Bit_634,0.0
Bit_1165,0.0
Bit_1166,0.0
Bit_1170,0.0
Bit_1374,0.0
Bit_1356,0.0
Bit_1396,0.0
Bit_1398,0.0
Bit_1369,0.0
Bit_511,0.0
Bit_512,0.0
Bit_513,0.0
Bit_516,0.0
Bit_517,0.0
Bit_518,0.0
Bit_1371,0.0
Bit_1372,0.0
Bit_1174,0.0
Bit_2038,0.0
Bit_2008,0.0
Bit_2010,0.0
Bit_32,0.0
Bit_33,0.0
Bit_35,0.0
Bit_2025,0.0
Bit_620,0.0
Bit_1208,0.0
Bit_1209,0.0
Bit_1211,0.0
Bit_1291,0.0
Bit_1213,0.0
Bit_1214,0.0
Bit_1215,0.0
Bit_1217,0.0
Bit_1218,0.0
Bit_1219,0.0
Bit_1220,0.0
Bit_1223,0.0
Bit_1192,0.0
Bit_1194,0.0
Bit_1266,0.0
Bit_1268,0.0
Bit_1212,0.0
Bit_900,0.0
Bit_2032,0.0
Bit_2026,0.0
Bit_902,0.0
Bit_872,0.0
Bit_873,0.0
Bit_874,0.0
Bit_877,0.0
Bit_880,0.0
Bit_882,0.0
Bit_856,0.0
Bit_1235,0.0
Bit_68,0.0
Bit_69,0.0
Bit_71,0.0
Bit_40,0.0
Bit_2037,0.0
Bit_630,0.0
Bit_631,0.0
Bit_600,0.0
Bit_1228,0.0
Bit_1229,0.0
Bit_1230,0.0
Bit_1234,0.0
Bit_857,0.0
Bit_1303,0.0
Bit_578,0.0
Bit_553,0.0
Bit_1277,0.0
Bit_1278,0.0
Bit_1286,0.0
Bit_587,0.0
Bit_588,0.0
Bit_593,0.0
Bit_1196,0.0
Bit_1197,0.0
Bit_1271,0.0
Bit_566,0.0
Bit_647,0.0
Bit_616,0.0
Bit_1180,0.0
Bit_1182,0.0
Bit_1183,0.0
Bit_1186,0.0
Bit_1189,0.0
Bit_1191,0.0
Bit_1161,0.0
Bit_655,0.0
Bit_538,0.0
Bit_1198,0.0
Bit_1242,0.0
Bit_607,0.0
Bit_612,0.0
Bit_1246,0.0
Bit_1247,0.0
Bit_1248,0.0
Bit_1250,0.0
Bit_1251,0.0
Bit_1253,0.0
Bit_1225,0.0
Bit_1226,0.0
Bit_619,0.0
Bit_1263,0.0
Bit_1203,0.0
Bit_1204,0.0
Bit_1207,0.0
Bit_1177,0.0
Bit_1178,0.0
Bit_635,0.0
Bit_637,0.0
Bit_639,0.0
Bit_643,0.0
Bit_568,0.0
Bit_570,0.0
Bit_1259,0.0
Bit_1202,0.0
Bit_399,0.0
Bit_400,0.0
Bit_404,0.0
Bit_405,0.0
Bit_1566,0.0
Bit_1568,0.0
Bit_1569,0.0
Bit_1571,0.0
Bit_1574,0.0
Bit_1544,0.0
Bit_1545,0.0
Bit_1139,0.0
Bit_388,0.0
Bit_390,0.0
Bit_360,0.0
Bit_1547,0.0
Bit_1548,0.0
Bit_1549,0.0
Bit_374,0.0
Bit_375,0.0
Bit_1579,0.0
Bit_1580,0.0
Bit_1581,0.0
Bit_1583,0.0
Bit_1546,0.0
Bit_696,0.0
Bit_698,0.0
Bit_1090,0.0
Bit_1091,0.0
Bit_1095,0.0
Bit_1065,0.0
Bit_731,0.0
Bit_732,0.0
Bit_376,0.0
Bit_377,0.0
Bit_1519,0.0
Bit_397,0.0
Bit_1524,0.0
Bit_1550,0.0
Bit_1551,0.0
Bit_1552,0.0
Bit_1556,0.0
Bit_1558,0.0
Bit_1559,0.0
Bit_1529,0.0
Bit_1533,0.0
Bit_1540,0.0
Bit_1541,0.0
Bit_395,0.0
Bit_1523,0.0
Bit_1612,0.0
Bit_1613,0.0
Bit_1615,0.0
Bit_1622,0.0
Bit_1593,0.0
Bit_1596,0.0
Bit_1598,0.0
Bit_1606,0.0
Bit_1576,0.0
Bit_1577,0.0
Bit_1578,0.0
Bit_1584,0.0
Bit_367,0.0
Bit_1051,0.0
Bit_1054,0.0
Bit_1061,0.0
Bit_1032,0.0
Bit_749,0.0
Bit_752,0.0
Bit_754,0.0
Bit_755,0.0
Bit_756,0.0
Bit_757,0.0
Bit_758,0.0
Bit_897,0.0
Bit_1585,0.0
Bit_1587,0.0
Bit_1590,0.0
Bit_1591,0.0
Bit_1560,0.0
Bit_1562,0.0
Bit_1563,0.0
Bit_1565,0.0
Bit_369,0.0
Bit_370,0.0
Bit_371,0.0
Bit_740,0.0
Bit_1611,0.0
Bit_742,0.0
Bit_712,0.0
Bit_1067,0.0
Bit_1068,0.0
Bit_1069,0.0
Bit_1071,0.0
Bit_1075,0.0
Bit_1078,0.0
Bit_1079,0.0
Bit_372,0.0
Bit_359,0.0
Bit_329,0.0
Bit_741,0.0
Bit_707,0.0
Bit_709,0.0
Bit_710,0.0
Bit_681,0.0
Bit_1115,0.0
Bit_1117,0.0
Bit_1121,0.0
Bit_1122,0.0
Bit_1124,0.0
Bit_1125,0.0
Bit_467,0.0
Bit_727,0.0
Bit_470,0.0
Bit_442,0.0
Bit_1437,0.0
Bit_1450,0.0
Bit_443,0.0
Bit_444,0.0
Bit_445,0.0
Bit_447,0.0
Bit_449,0.0
Bit_450,0.0
Bit_451,0.0
Bit_454,0.0
Bit_468,0.0
Bit_700,0.0
Bit_701,0.0
Bit_702,0.0
Bit_1404,0.0
Bit_1406,0.0
Bit_1407,0.0
Bit_1408,0.0
Bit_493,0.0
Bit_495,0.0
Bit_498,0.0
Bit_1439,0.0
Bit_458,0.0
Bit_1416,0.0
Bit_1418,0.0
Bit_1423,0.0
Bit_1425,0.0
Bit_1428,0.0
Bit_1429,0.0
Bit_1431,0.0
Bit_1400,0.0
Bit_1402,0.0
Bit_478,0.0
Bit_480,0.0
Bit_483,0.0
Bit_1442,0.0
Bit_1109,0.0
Bit_1111,0.0
Bit_1080,0.0
Bit_716,0.0
Bit_719,0.0
Bit_430,0.0
Bit_432,0.0
Bit_1525,0.0
Bit_1526,0.0
Bit_1496,0.0
Bit_1497,0.0
Bit_1462,0.0
Bit_411,0.0
Bit_413,0.0
Bit_414,0.0
Bit_417,0.0
Bit_418,0.0
Bit_420,0.0
Bit_421,0.0
Bit_422,0.0
Bit_423,0.0
Bit_393,0.0
Bit_429,0.0
Bit_722,0.0
Bit_1505,0.0
Bit_459,0.0
Bit_460,0.0
Bit_462,0.0
Bit_705,0.0
Bit_434,0.0
Bit_436,0.0
Bit_439,0.0
Bit_410,0.0
Bit_1483,0.0
Bit_1485,0.0
Bit_1488,0.0
Bit_1490,0.0
Bit_1107,0.0
Bit_1467,0.0
Bit_1470,0.0
Bit_1472,0.0
Bit_1473,0.0
Bit_1474,0.0
Bit_1478,0.0
Bit_1127,0.0
Bit_1098,0.0
Bit_1099,0.0
Bit_1100,0.0
Bit_1102,0.0
Bit_1103,0.0
Bit_1495,0.0
